ModuleColor	Gene
blue	Bradi4g06280.1
blue	Bradi4g06280.2
blue	Bradi4g06340.1
blue	Bradi4g06700.1
blue	Bradi4g06710.1
blue	Bradi4g07527.1
blue	Bradi4g08060.1
blue	Bradi4g09230.1
blue	Bradi4g10550.2
blue	Bradi4g10550.3
blue	Bradi4g11621.1
blue	Bradi4g13693.1
blue	Bradi4g14020.1
blue	Bradi4g14950.2
blue	Bradi4g14950.3
blue	Bradi4g14950.4
blue	Bradi4g15000.1
blue	Bradi4g15190.1
blue	Bradi4g16350.1
blue	Bradi4g16960.2
blue	Bradi4g17694.1
blue	Bradi4g20690.1
blue	Bradi4g22110.1
blue	Bradi4g22110.2
blue	Bradi4g22653.1
blue	Bradi4g22760.1
blue	Bradi4g23193.1
blue	Bradi4g23367.1
blue	Bradi4g23367.2
blue	Bradi4g23367.3
blue	Bradi4g23367.4
blue	Bradi4g23640.1
blue	Bradi4g24390.1
blue	Bradi4g25560.1
blue	Bradi4g27920.1
blue	Bradi4g28270.1
blue	Bradi4g28280.1
blue	Bradi4g28300.1
blue	Bradi4g28763.1
blue	Bradi4g29006.1
blue	Bradi4g29030.1
blue	Bradi4g29080.1
blue	Bradi4g29360.1
blue	Bradi4g29506.2
blue	Bradi4g29520.1
blue	Bradi4g29530.1
blue	Bradi4g30100.1
blue	Bradi4g30170.1
blue	Bradi4g30710.1
blue	Bradi4g31240.1
blue	Bradi4g31430.1
blue	Bradi4g31460.1
blue	Bradi4g31680.1
blue	Bradi4g32070.1
blue	Bradi4g32610.1
blue	Bradi4g33133.1
blue	Bradi4g33410.2
blue	Bradi4g34240.1
blue	Bradi4g34470.1
blue	Bradi4g34470.5
blue	Bradi4g34900.1
blue	Bradi4g35050.1
blue	Bradi4g35060.1
blue	Bradi4g35230.1
blue	Bradi4g35280.1
blue	Bradi4g35280.2
blue	Bradi4g35390.1
blue	Bradi4g35552.1
blue	Bradi4g35557.1
blue	Bradi4g35670.1
blue	Bradi4g35710.1
blue	Bradi4g35710.3
blue	Bradi4g35760.1
blue	Bradi4g35920.1
blue	Bradi4g35940.1
blue	Bradi4g36137.1
blue	Bradi4g36390.1
blue	Bradi4g36761.1
blue	Bradi4g37147.1
blue	Bradi4g37147.2
blue	Bradi4g37410.1
blue	Bradi4g37620.1
blue	Bradi4g38000.1
blue	Bradi4g38357.1
blue	Bradi4g38860.1
blue	Bradi4g39020.1
blue	Bradi4g39020.3
blue	Bradi4g39020.4
blue	Bradi4g39020.5
blue	Bradi4g39020.6
blue	Bradi4g39020.7
blue	Bradi4g39020.8
blue	Bradi4g39020.9
blue	Bradi4g39090.1
blue	Bradi4g40530.2
blue	Bradi4g40540.1
blue	Bradi4g40560.1
blue	Bradi4g40727.1
blue	Bradi4g41030.1
blue	Bradi4g41870.1
blue	Bradi4g41890.1
blue	Bradi4g41976.1
blue	Bradi4g42070.2
blue	Bradi4g42210.1
blue	Bradi4g42540.1
blue	Bradi4g42692.1
blue	Bradi4g42817.1
blue	Bradi4g42817.2
blue	Bradi4g43290.1
blue	Bradi4g43300.1
blue	Bradi4g43300.2
blue	Bradi4g43300.3
blue	Bradi4g43314.1
blue	Bradi4g43314.2
blue	Bradi4g43322.1
blue	Bradi4g43517.2
blue	Bradi4g43517.3
blue	Bradi4g44470.1
blue	Bradi4g44490.1
blue	Bradi4g44826.1
blue	Bradi4g44826.2
blue	Bradi4g45022.1
blue	Bradi5g00510.1
blue	Bradi5g00830.2
blue	Bradi5g01257.2
blue	Bradi5g01410.1
blue	Bradi5g02390.1
blue	Bradi5g04560.1
blue	Bradi5g04567.1
blue	Bradi5g04567.2
blue	Bradi5g04777.1
blue	Bradi5g06409.1
blue	Bradi5g06647.2
blue	Bradi5g06647.3
blue	Bradi5g06647.4
blue	Bradi5g07152.1
blue	Bradi5g07210.1
blue	Bradi5g07210.2
blue	Bradi5g07210.5
blue	Bradi5g07730.1
blue	Bradi5g07790.1
blue	Bradi5g07840.1
blue	Bradi5g08453.1
blue	Bradi5g08510.6
blue	Bradi5g08920.1
blue	Bradi5g09737.1
blue	Bradi5g09777.2
blue	Bradi5g10040.1
blue	Bradi5g10090.1
blue	Bradi5g10200.2
blue	Bradi5g10421.1
blue	Bradi5g10421.5
blue	Bradi5g10570.1
blue	Bradi5g10570.2
blue	Bradi5g10670.1
blue	Bradi5g10670.2
blue	Bradi5g10670.3
blue	Bradi5g10860.1
blue	Bradi5g11370.1
blue	Bradi5g11370.2
blue	Bradi5g11590.1
blue	Bradi5g11670.1
blue	Bradi5g11880.1
blue	Bradi5g12510.2
blue	Bradi5g13510.1
blue	Bradi5g13700.1
blue	Bradi5g13700.2
blue	Bradi5g13900.1
blue	Bradi5g14240.1
blue	Bradi5g14320.1
blue	Bradi5g14320.2
blue	Bradi5g14870.6
blue	Bradi5g15760.1
blue	Bradi5g15990.3
blue	Bradi5g15990.4
blue	Bradi5g16280.1
blue	Bradi5g16280.2
blue	Bradi5g16480.1
blue	Bradi5g16730.1
blue	Bradi5g16730.2
blue	Bradi5g16860.1
blue	Bradi5g18040.1
blue	Bradi5g18230.1
blue	Bradi5g18740.1
blue	Bradi5g18740.3
blue	Bradi5g18740.6
blue	Bradi5g18750.1
blue	Bradi5g18805.1
blue	Bradi5g19180.1
blue	Bradi5g19430.1
blue	Bradi5g19490.1
blue	Bradi5g19680.1
blue	Bradi5g19760.1
blue	Bradi5g20557.1
blue	Bradi5g20597.1
blue	Bradi5g20640.2
blue	Bradi5g20700.1
blue	Bradi5g20950.1
blue	Bradi5g21250.3
blue	Bradi5g21740.2
blue	Bradi5g21895.1
blue	Bradi5g22007.1
blue	Bradi5g22007.2
blue	Bradi5g22260.1
blue	Bradi5g22536.1
blue	Bradi5g22920.1
blue	Bradi5g23135.1
blue	Bradi5g24370.1
blue	Bradi5g24730.1
blue	Bradi5g24850.1
blue	Bradi5g25521.1
blue	Bradi5g25540.1
blue	Bradi5g25547.1
blue	Bradi5g25570.1
blue	Bradi5g25585.1
blue	Bradi5g25680.1
blue	Bradi5g25680.2
blue	Bradi5g25860.1
blue	Bradi5g26567.1
blue	Bradi5g26720.1
blue	Bradi5g26740.2
blue	Bradi5g26740.3
blue	Bradi5g26740.4
blue	Bradi5g26740.5
blue	Bradi5g26930.1
blue	Bradi5g27467.2
blue	Bradi5g27467.3
blue	Bradi5g27467.4
blue	Bradi5g27467.5
blue	Bradi5g27467.7
blue	Bradi5g27640.1
brown	Bradi1g01300.1
brown	Bradi1g01580.1
brown	Bradi1g01600.1
brown	Bradi1g01730.1
brown	Bradi1g01730.2
brown	Bradi1g01730.3
brown	Bradi1g02170.1
brown	Bradi1g02621.1
brown	Bradi1g02780.1
brown	Bradi1g02805.1
brown	Bradi1g02990.1
brown	Bradi1g03020.1
brown	Bradi1g03410.1
brown	Bradi1g04570.1
brown	Bradi1g04950.1
brown	Bradi1g04950.2
brown	Bradi1g05670.1
brown	Bradi1g06220.3
brown	Bradi1g06220.4
brown	Bradi1g06366.1
brown	Bradi1g06520.1
brown	Bradi1g06520.4
brown	Bradi1g06810.1
brown	Bradi1g06861.1
brown	Bradi1g06861.2
brown	Bradi1g06870.1
brown	Bradi1g06930.1
brown	Bradi1g08020.1
brown	Bradi1g08260.1
brown	Bradi1g08320.2
brown	Bradi1g08607.1
brown	Bradi1g08810.1
brown	Bradi1g08810.2
brown	Bradi1g09340.1
brown	Bradi1g09507.1
brown	Bradi1g09530.1
brown	Bradi1g10250.1
brown	Bradi1g10590.1
brown	Bradi1g11210.1
brown	Bradi1g11397.1
brown	Bradi1g11557.1
brown	Bradi1g11730.1
brown	Bradi1g12110.2
brown	Bradi1g13170.2
brown	Bradi1g13630.2
brown	Bradi1g13690.1
brown	Bradi1g13850.1
brown	Bradi1g13930.1
brown	Bradi1g14350.1
brown	Bradi1g14350.2
brown	Bradi1g15040.1
brown	Bradi1g15110.1
brown	Bradi1g15110.2
brown	Bradi1g15370.2
brown	Bradi1g15940.1
brown	Bradi1g15960.1
brown	Bradi1g17340.1
brown	Bradi1g17710.2
brown	Bradi1g17920.1
brown	Bradi1g17970.2
brown	Bradi1g18010.2
brown	Bradi1g18190.1
brown	Bradi1g18250.3
brown	Bradi1g18440.1
brown	Bradi1g18460.1
brown	Bradi1g18710.1
brown	Bradi1g18730.1
brown	Bradi1g18930.1
brown	Bradi1g19380.1
brown	Bradi1g20520.2
brown	Bradi1g20650.1
brown	Bradi1g20720.1
brown	Bradi1g20880.1
brown	Bradi1g21060.1
brown	Bradi1g21060.2
brown	Bradi1g21440.1
brown	Bradi1g21440.2
brown	Bradi1g21470.2
brown	Bradi1g21710.1
brown	Bradi1g21850.1
brown	Bradi1g22060.1
brown	Bradi1g22300.1
brown	Bradi1g23140.1
brown	Bradi1g23780.1
brown	Bradi1g23780.2
brown	Bradi1g24147.3
brown	Bradi1g24547.1
brown	Bradi1g24950.12
brown	Bradi1g24970.1
brown	Bradi1g25420.1
brown	Bradi1g26010.1
brown	Bradi1g26406.1
brown	Bradi1g26590.1
brown	Bradi1g26590.2
brown	Bradi1g27290.3
brown	Bradi1g27710.1
brown	Bradi1g27710.2
brown	Bradi1g27710.4
brown	Bradi1g28660.1
brown	Bradi1g28715.1
brown	Bradi1g28990.1
brown	Bradi1g29120.1
brown	Bradi1g30140.1
brown	Bradi1g30450.2
brown	Bradi1g30610.1
brown	Bradi1g30940.1
brown	Bradi1g31330.1
brown	Bradi1g31460.1
brown	Bradi1g31710.1
brown	Bradi1g32010.1
brown	Bradi1g32560.1
brown	Bradi1g32770.3
brown	Bradi1g32830.1
brown	Bradi1g34030.1
brown	Bradi1g34200.1
brown	Bradi1g34550.4
brown	Bradi1g35080.1
brown	Bradi1g36038.2
brown	Bradi1g37780.1
brown	Bradi1g37780.2
brown	Bradi1g38010.1
brown	Bradi1g38227.1
brown	Bradi1g41930.1
brown	Bradi1g41930.3
brown	Bradi1g41930.4
brown	Bradi1g41990.1
brown	Bradi1g43230.1
brown	Bradi1g43230.2
brown	Bradi1g43830.2
brown	Bradi1g44100.1
brown	Bradi1g44480.1
brown	Bradi1g45160.1
brown	Bradi1g45960.1
brown	Bradi1g45996.1
brown	Bradi1g46650.3
brown	Bradi1g46690.3
brown	Bradi1g46840.2
brown	Bradi1g47501.1
brown	Bradi1g47600.1
brown	Bradi1g48170.1
brown	Bradi1g49230.1
brown	Bradi1g49750.1
brown	Bradi1g51130.1
brown	Bradi1g51357.1
brown	Bradi1g51480.1
brown	Bradi1g51620.1
brown	Bradi1g51633.1
brown	Bradi1g51650.1
brown	Bradi1g52040.1
brown	Bradi1g52390.1
brown	Bradi1g53230.1
brown	Bradi1g53740.1
brown	Bradi1g53790.1
brown	Bradi1g54050.1
brown	Bradi1g55500.1
brown	Bradi1g55510.1
brown	Bradi1g55530.1
brown	Bradi1g55530.2
brown	Bradi1g55667.1
brown	Bradi1g55667.2
brown	Bradi1g56930.3
brown	Bradi1g57137.1
brown	Bradi1g57730.1
brown	Bradi1g58997.1
brown	Bradi1g59110.1
brown	Bradi1g59220.1
brown	Bradi1g59280.1
brown	Bradi1g59930.1
brown	Bradi1g59970.1
brown	Bradi1g60160.1
brown	Bradi1g60310.1
brown	Bradi1g60730.1
brown	Bradi1g60890.1
brown	Bradi1g60890.2
brown	Bradi1g61510.1
brown	Bradi1g62230.1
brown	Bradi1g62350.1
brown	Bradi1g62360.1
brown	Bradi1g62691.2
brown	Bradi1g62800.1
brown	Bradi1g62830.1
brown	Bradi1g62850.2
brown	Bradi1g62850.3
brown	Bradi1g62957.1
brown	Bradi1g62957.2
brown	Bradi1g62957.3
brown	Bradi1g63330.1
brown	Bradi1g63330.2
brown	Bradi1g63340.4
brown	Bradi1g63340.5
brown	Bradi1g63960.2
brown	Bradi1g64750.1
brown	Bradi1g65150.1
brown	Bradi1g65150.4
brown	Bradi1g65725.1
brown	Bradi1g66250.1
brown	Bradi1g66250.2
brown	Bradi1g66740.1
brown	Bradi1g67050.1
brown	Bradi1g67050.2
brown	Bradi1g67050.3
brown	Bradi1g67140.1
brown	Bradi1g67670.1
brown	Bradi1g67990.3
brown	Bradi1g68505.2
brown	Bradi1g69780.1
brown	Bradi1g69880.1
brown	Bradi1g70250.2
brown	Bradi1g70250.3
brown	Bradi1g70390.1
brown	Bradi1g70880.2
brown	Bradi1g71200.1
brown	Bradi1g71600.1
brown	Bradi1g72100.1
brown	Bradi1g72100.2
brown	Bradi1g72100.3
brown	Bradi1g72470.1
brown	Bradi1g72950.1
brown	Bradi1g73960.1
brown	Bradi1g74570.1
brown	Bradi1g74940.1
brown	Bradi1g75262.1
brown	Bradi1g75560.1
brown	Bradi1g75620.1
brown	Bradi1g75790.1
brown	Bradi1g76700.1
brown	Bradi1g77000.5
brown	Bradi1g77520.1
brown	Bradi1g77520.2
brown	Bradi1g78170.1
brown	Bradi2g00300.1
brown	Bradi2g00580.1
brown	Bradi2g00831.1
brown	Bradi2g01550.1
brown	Bradi2g02000.1
brown	Bradi2g02870.1
brown	Bradi2g02870.2
brown	Bradi2g03070.1
brown	Bradi2g03530.1
brown	Bradi2g03760.1
brown	Bradi2g03960.1
brown	Bradi2g04950.1
brown	Bradi2g04960.1
brown	Bradi2g05000.1
brown	Bradi2g05270.1
brown	Bradi2g05270.2
brown	Bradi2g05270.3
brown	Bradi2g05270.4
brown	Bradi2g05660.2
brown	Bradi2g06490.1
brown	Bradi2g07690.1
brown	Bradi2g08177.1
brown	Bradi2g08177.2
brown	Bradi2g08663.1
brown	Bradi2g09160.2
brown	Bradi2g09160.3
brown	Bradi2g09470.1
brown	Bradi2g09880.1
brown	Bradi2g09910.1
brown	Bradi2g10010.3
brown	Bradi2g10010.4
brown	Bradi2g10146.1
brown	Bradi2g10230.1
brown	Bradi2g10377.1
brown	Bradi2g10377.3
brown	Bradi2g10400.1
brown	Bradi2g10780.2
brown	Bradi2g10780.5
brown	Bradi2g10780.6
brown	Bradi2g10850.1
brown	Bradi2g11250.1
brown	Bradi2g11910.1
brown	Bradi2g12020.1
brown	Bradi2g13730.1
brown	Bradi2g13730.2
brown	Bradi2g14120.4
brown	Bradi2g14350.1
brown	Bradi2g14350.3
brown	Bradi2g14540.1
brown	Bradi2g14760.1
brown	Bradi2g15350.1
brown	Bradi2g15630.1
brown	Bradi2g16130.1
brown	Bradi2g16500.1
brown	Bradi2g16930.1
brown	Bradi2g17040.1
brown	Bradi2g17170.1
brown	Bradi2g17180.2
brown	Bradi2g17240.3
brown	Bradi2g17350.1
brown	Bradi2g18250.1
brown	Bradi2g18280.1
brown	Bradi2g18860.1
brown	Bradi2g18960.1
brown	Bradi2g19332.2
brown	Bradi2g19970.1
brown	Bradi2g20087.1
brown	Bradi2g21100.1
brown	Bradi2g21136.1
brown	Bradi2g21770.1
brown	Bradi2g22540.3
brown	Bradi2g22540.4
brown	Bradi2g22897.1
brown	Bradi2g23260.2
brown	Bradi2g23380.5
brown	Bradi2g23950.1
brown	Bradi2g24280.1
brown	Bradi2g25190.1
brown	Bradi2g25190.2
brown	Bradi2g25190.3
brown	Bradi2g25250.2
brown	Bradi2g25507.1
brown	Bradi2g25600.1
brown	Bradi2g25910.1
brown	Bradi2g26300.1
brown	Bradi2g26420.2
brown	Bradi2g27090.1
brown	Bradi2g27770.1
brown	Bradi2g27770.2
brown	Bradi2g27840.1
brown	Bradi2g28170.1
brown	Bradi2g28680.2
brown	Bradi2g30580.1
brown	Bradi2g32550.1
brown	Bradi2g32640.1
brown	Bradi2g33390.1
brown	Bradi2g34640.1
brown	Bradi2g34750.1
brown	Bradi2g34780.1
brown	Bradi2g35090.1
brown	Bradi2g35620.1
brown	Bradi2g35680.1
brown	Bradi2g35780.1
brown	Bradi2g37410.1
brown	Bradi2g39410.1
brown	Bradi2g40090.2
brown	Bradi2g40441.1
brown	Bradi2g40441.2
brown	Bradi2g40780.2
brown	Bradi2g40780.5
brown	Bradi2g40820.2
brown	Bradi2g40820.4
brown	Bradi2g40820.5
brown	Bradi2g41230.3
brown	Bradi2g41690.1
brown	Bradi2g41690.2
brown	Bradi2g42950.8
brown	Bradi2g43160.3
brown	Bradi2g43460.3
brown	Bradi2g44840.1
brown	Bradi2g45070.2
brown	Bradi2g45200.2
brown	Bradi2g45710.1
brown	Bradi2g46010.1
brown	Bradi2g46580.1
brown	Bradi2g47000.3
brown	Bradi2g47150.1
brown	Bradi2g48500.1
brown	Bradi2g50600.1
brown	Bradi2g51130.1
brown	Bradi2g51967.2
brown	Bradi2g52070.2
brown	Bradi2g52250.2
brown	Bradi2g52790.2
brown	Bradi2g53160.7
brown	Bradi2g53220.1
brown	Bradi2g53220.3
brown	Bradi2g53430.1
brown	Bradi2g54210.1
brown	Bradi2g54390.1
brown	Bradi2g54450.1
brown	Bradi2g54520.1
brown	Bradi2g54600.3
brown	Bradi2g55600.2
brown	Bradi2g56000.2
brown	Bradi2g57260.1
brown	Bradi2g58170.1
brown	Bradi2g58640.1
brown	Bradi2g58736.1
brown	Bradi2g59226.1
brown	Bradi2g59630.1
brown	Bradi2g60480.1
brown	Bradi2g60480.2
brown	Bradi2g61000.1
brown	Bradi2g61300.1
brown	Bradi2g61442.2
brown	Bradi2g61560.2
brown	Bradi2g62630.1
brown	Bradi2g62630.2
brown	Bradi3g00387.4
brown	Bradi3g00640.1
brown	Bradi3g01210.1
brown	Bradi3g01370.1
brown	Bradi3g01483.1
brown	Bradi3g01750.1
brown	Bradi3g01750.2
brown	Bradi3g02270.3
brown	Bradi3g02320.1
brown	Bradi3g02670.1
brown	Bradi3g03290.2
brown	Bradi3g03290.3
brown	Bradi3g03290.4
brown	Bradi3g03637.1
brown	Bradi3g04754.1
brown	Bradi3g04790.1
brown	Bradi3g05247.1
brown	Bradi3g05490.1
brown	Bradi3g07490.1
brown	Bradi3g07490.3
brown	Bradi3g07530.1
brown	Bradi3g07530.2
brown	Bradi3g07926.5
brown	Bradi3g08680.2
brown	Bradi3g08900.1
brown	Bradi3g09060.1
brown	Bradi3g09060.2
brown	Bradi3g09060.3
brown	Bradi3g09850.1
brown	Bradi3g10260.3
brown	Bradi3g10260.4
brown	Bradi3g10610.1
brown	Bradi3g11090.1
brown	Bradi3g11280.1
brown	Bradi3g11280.2
brown	Bradi3g11590.1
brown	Bradi3g12540.1
brown	Bradi3g12740.1
brown	Bradi3g12990.1
brown	Bradi3g13750.2
brown	Bradi3g13810.3
brown	Bradi3g14340.1
brown	Bradi3g14640.1
brown	Bradi3g14907.1
brown	Bradi3g16140.3
brown	Bradi3g16150.1
brown	Bradi3g16170.1
brown	Bradi3g16600.1
brown	Bradi3g16620.1
brown	Bradi3g17880.1
brown	Bradi3g18945.1
brown	Bradi3g20120.1
brown	Bradi3g20560.1
brown	Bradi3g20590.1
brown	Bradi3g21230.1
brown	Bradi3g22050.4
brown	Bradi3g22430.1
brown	Bradi3g22430.3
brown	Bradi3g23310.1
brown	Bradi3g23310.2
brown	Bradi3g24960.1
brown	Bradi3g26770.1
brown	Bradi3g27180.2
brown	Bradi3g27660.1
brown	Bradi3g27877.1
brown	Bradi3g28070.1
brown	Bradi3g28220.1
brown	Bradi3g28300.1
brown	Bradi3g28570.1
brown	Bradi3g28930.2
brown	Bradi3g28930.3
brown	Bradi3g28977.1
brown	Bradi3g30060.3
brown	Bradi3g31760.1
brown	Bradi3g33570.1
brown	Bradi3g33880.1
brown	Bradi3g33880.2
brown	Bradi3g33880.3
brown	Bradi3g34557.2
brown	Bradi3g35110.1
brown	Bradi3g35180.1
brown	Bradi3g35860.1
brown	Bradi3g36450.1
brown	Bradi3g36940.1
brown	Bradi3g37060.2
brown	Bradi3g37260.1
brown	Bradi3g38220.1
brown	Bradi3g38470.1
brown	Bradi3g38590.1
brown	Bradi3g38590.2
brown	Bradi3g39160.1
brown	Bradi3g39160.2
brown	Bradi3g39370.1
brown	Bradi3g39580.4
brown	Bradi3g39870.1
brown	Bradi3g40050.1
brown	Bradi3g40091.1
brown	Bradi3g40170.1
brown	Bradi3g40870.1
brown	Bradi3g41150.1
brown	Bradi3g41837.1
brown	Bradi3g42320.1
brown	Bradi3g42900.1
brown	Bradi3g42960.1
brown	Bradi3g43060.1
brown	Bradi3g43560.1
brown	Bradi3g43560.2
brown	Bradi3g43700.1
brown	Bradi3g43840.2
brown	Bradi3g45030.1
brown	Bradi3g45030.2
brown	Bradi3g45030.3
brown	Bradi3g45030.4
brown	Bradi3g45535.1
brown	Bradi3g45720.1
brown	Bradi3g45810.1
brown	Bradi3g46140.1
brown	Bradi3g46800.1
brown	Bradi3g46890.1
brown	Bradi3g47060.2
brown	Bradi3g47400.1
brown	Bradi3g47410.1
brown	Bradi3g48210.1
brown	Bradi3g48210.2
brown	Bradi3g48497.1
brown	Bradi3g48610.1
brown	Bradi3g48870.1
brown	Bradi3g48870.3
brown	Bradi3g48990.1
brown	Bradi3g49500.4
brown	Bradi3g49530.1
brown	Bradi3g49671.1
brown	Bradi3g50370.1
brown	Bradi3g50370.2
brown	Bradi3g50470.4
brown	Bradi3g50610.1
brown	Bradi3g51140.1
brown	Bradi3g52560.1
brown	Bradi3g53460.1
brown	Bradi3g53710.1
brown	Bradi3g53870.1
brown	Bradi3g54170.1
brown	Bradi3g54500.1
brown	Bradi3g54740.1
brown	Bradi3g54740.2
brown	Bradi3g55140.1
brown	Bradi3g55170.1
brown	Bradi3g55460.1
brown	Bradi3g56240.1
brown	Bradi3g56240.3
brown	Bradi3g56470.1
brown	Bradi3g56517.1
brown	Bradi3g57060.1
brown	Bradi3g57840.1
brown	Bradi3g58800.3
brown	Bradi3g58800.4
brown	Bradi3g58800.5
brown	Bradi3g60200.1
brown	Bradi3g60790.2
brown	Bradi3g60890.1
brown	Bradi4g00200.2
brown	Bradi4g00200.4
brown	Bradi4g00480.1
brown	Bradi4g00730.1
brown	Bradi4g00800.1
brown	Bradi4g01560.1
brown	Bradi4g01570.1
brown	Bradi4g01590.1
brown	Bradi4g01610.1
brown	Bradi4g02100.1
brown	Bradi4g02430.1
brown	Bradi4g03530.2
brown	Bradi4g03810.1
brown	Bradi4g04040.4
brown	Bradi4g06987.2
brown	Bradi4g07120.1
brown	Bradi4g07190.1
brown	Bradi4g07320.2
brown	Bradi4g07854.1
brown	Bradi4g08667.2
brown	Bradi4g08840.1
brown	Bradi4g08840.2
brown	Bradi4g09196.1
brown	Bradi4g10447.2
brown	Bradi4g10920.1
brown	Bradi4g13355.1
brown	Bradi4g13640.3
brown	Bradi4g13890.1
brown	Bradi4g14097.3
brown	Bradi4g15150.1
brown	Bradi4g15350.1
brown	Bradi4g16690.1
brown	Bradi4g16730.1
brown	Bradi4g16730.2
brown	Bradi4g17410.3
brown	Bradi4g17940.1
brown	Bradi4g19197.1
brown	Bradi4g22070.1
brown	Bradi4g22160.1
brown	Bradi4g24610.1
brown	Bradi4g26390.1
brown	Bradi4g26690.2
brown	Bradi4g26690.3
brown	Bradi4g26690.4
brown	Bradi4g26840.1
brown	Bradi4g26840.2
brown	Bradi4g27270.2
brown	Bradi4g29210.3
brown	Bradi4g30730.1
brown	Bradi4g34000.1
brown	Bradi4g34170.1
brown	Bradi4g34340.1
brown	Bradi4g34340.3
brown	Bradi4g34360.1
brown	Bradi4g34440.4
brown	Bradi4g34700.1
brown	Bradi4g34750.1
brown	Bradi4g34940.6
brown	Bradi4g34940.7
brown	Bradi4g34940.8
brown	Bradi4g35070.1
brown	Bradi4g35301.1
brown	Bradi4g35490.1
brown	Bradi4g35740.1
brown	Bradi4g35820.1
brown	Bradi4g35830.1
brown	Bradi4g36230.1
brown	Bradi4g36430.1
brown	Bradi4g36430.2
brown	Bradi4g37267.1
brown	Bradi4g37550.1
brown	Bradi4g37597.2
brown	Bradi4g38037.3
brown	Bradi4g38510.2
brown	Bradi4g38540.1
brown	Bradi4g38580.1
brown	Bradi4g38990.1
brown	Bradi4g39150.1
brown	Bradi4g39227.2
brown	Bradi4g39227.5
brown	Bradi4g39460.1
brown	Bradi4g39460.2
brown	Bradi4g39540.3
brown	Bradi4g39565.9
brown	Bradi4g39590.1
brown	Bradi4g40280.1
brown	Bradi4g40410.1
brown	Bradi4g41050.1
brown	Bradi4g41210.2
brown	Bradi4g41560.1
brown	Bradi4g41570.1
brown	Bradi4g41597.1
brown	Bradi4g41680.1
brown	Bradi4g42523.1
brown	Bradi4g43270.1
brown	Bradi4g43660.1
brown	Bradi4g43700.1
brown	Bradi4g43740.1
brown	Bradi4g44480.3
brown	Bradi4g44977.1
brown	Bradi4g44977.2
brown	Bradi4g44977.3
brown	Bradi4g45227.1
brown	Bradi5g00777.3
brown	Bradi5g00800.1
brown	Bradi5g01270.1
brown	Bradi5g01890.1
brown	Bradi5g01900.1
brown	Bradi5g02780.1
brown	Bradi5g03410.1
brown	Bradi5g03410.2
brown	Bradi5g03410.3
brown	Bradi5g03410.4
brown	Bradi5g04000.2
brown	Bradi5g04600.1
brown	Bradi5g05140.1
brown	Bradi5g05190.3
brown	Bradi5g05200.1
brown	Bradi5g05200.2
brown	Bradi5g05210.3
brown	Bradi5g07090.1
brown	Bradi5g07180.1
brown	Bradi5g07240.1
brown	Bradi5g07240.2
brown	Bradi5g09230.1
brown	Bradi5g09460.2
brown	Bradi5g09510.1
brown	Bradi5g09750.1
brown	Bradi5g09861.1
brown	Bradi5g10080.1
brown	Bradi5g10080.3
brown	Bradi5g10110.1
brown	Bradi5g10110.2
brown	Bradi5g10390.1
brown	Bradi5g10408.1
brown	Bradi5g10961.1
brown	Bradi5g11082.1
brown	Bradi5g12198.3
brown	Bradi5g12240.1
brown	Bradi5g12240.2
brown	Bradi5g12570.1
brown	Bradi5g12910.3
brown	Bradi5g12910.4
brown	Bradi5g13137.1
brown	Bradi5g13580.1
brown	Bradi5g13770.3
brown	Bradi5g14030.1
brown	Bradi5g14030.2
brown	Bradi5g14590.2
brown	Bradi5g14750.2
brown	Bradi5g14750.3
brown	Bradi5g14810.1
brown	Bradi5g14830.1
brown	Bradi5g14830.3
brown	Bradi5g15200.3
brown	Bradi5g15300.3
brown	Bradi5g15377.1
brown	Bradi5g15402.1
brown	Bradi5g15930.7
brown	Bradi5g15930.8
brown	Bradi5g16340.1
brown	Bradi5g16340.2
brown	Bradi5g16390.1
brown	Bradi5g16520.1
brown	Bradi5g16520.3
brown	Bradi5g16570.2
brown	Bradi5g16570.3
brown	Bradi5g16597.1
brown	Bradi5g16597.2
brown	Bradi5g16680.2
brown	Bradi5g16940.1
brown	Bradi5g17590.1
brown	Bradi5g17750.1
brown	Bradi5g17970.1
brown	Bradi5g17980.3
brown	Bradi5g18210.1
brown	Bradi5g19500.6
brown	Bradi5g19787.3
brown	Bradi5g19787.4
brown	Bradi5g20330.1
brown	Bradi5g20510.1
brown	Bradi5g20900.1
brown	Bradi5g21080.1
brown	Bradi5g21570.3
brown	Bradi5g21920.3
brown	Bradi5g22027.1
brown	Bradi5g22146.2
brown	Bradi5g22200.3
brown	Bradi5g22420.1
brown	Bradi5g22790.1
brown	Bradi5g23210.1
brown	Bradi5g23340.2
brown	Bradi5g23430.1
brown	Bradi5g23450.1
brown	Bradi5g23710.2
brown	Bradi5g23807.3
brown	Bradi5g24680.1
brown	Bradi5g24980.1
brown	Bradi5g25205.1
brown	Bradi5g26400.1
cyan	Bradi1g00700.2
cyan	Bradi1g00700.3
cyan	Bradi1g00700.4
cyan	Bradi1g00700.5
cyan	Bradi1g00700.6
cyan	Bradi1g00700.7
cyan	Bradi1g00700.8
cyan	Bradi1g01320.1
cyan	Bradi1g02380.1
cyan	Bradi1g02560.1
cyan	Bradi1g04850.1
cyan	Bradi1g04990.1
cyan	Bradi1g05371.1
cyan	Bradi1g09369.1
cyan	Bradi1g12875.1
cyan	Bradi1g15547.1
cyan	Bradi1g16620.1
